,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1445,IDBI Bank,2.2430000000000003,5.2989999999999995,0.154,56.95399999999999,1446,Financials,Regional Banks,Asia,India,India,,Kishore Kharat,http://www.forbes.com/companies/idbi-bank/,0.0027039365101661,0.0290620871862616,"Industrial Development Bank of India (IDBI Bank Limited or IDBI Bank or IDBI) was established in 1964 by an Act to provide credit and other financial facilities for the development of the fledgling Indian industry. Many national institutes finds their roots in IDBI like SIDBI, India Exim Bank, National Stock Exchange of India and National Securities Depository Limited.
Initially it operated as a subsidiary of the Reserve Bank of India and later RBI transferred it to the Government of India. On 29 June 2018, Life Insurance Corporation of India (LIC) has got a technical go-ahead from Insurance Regulatory and Development Authority of India (IRDAI) to increase stake in IDBI Bank up to 51%. LIC completed acquisition of 51% controlling stake on 21 January 2019 making it the majority shareholder of the IDBI Bank. Reserve Bank of India has clarified vide a Press Release dated 14 March 2019, that IDBI Bank stands re-categorized as a Private Sector Bank for regulatory purposes with effect from 21 January 2019.
The bank has an aggregate balance sheet size of ₹3.74 trillion as on 31 March 2016. It has 3,683 ATMs, 1,892 branches, including one overseas branch in Dubai, 58 e-lounges and 1,407 centers as of 1 February 2020."
1446,Xilinx,11.722000000000001,2.21,0.5405,4.898,1447,Information Technology,Semiconductors,North America,United States,California,California,Moshe Gavrielov,http://www.forbes.com/companies/xilinx/,0.11035116374030199,0.24457013574660602,"Xilinx, Inc. ( ZY-links) is an American technology company that is primarily a supplier of programmable logic devices. The company invented the field-programmable gate array (FPGA). It is the semiconductor company that created the first fabless manufacturing model.Co-founded by Ross Freeman, Bernard Vonderschmitt, and James V Barnett II in 1984, the company went public on the NASDAQ in 1989.
AMD announced its acquisition of Xilinx in October 2020."
1447,Assured Guaranty,3.6010000000000004,2.207,1.056,14.594000000000001,1448,Financials,Diversified Insurance,North America,Bermuda,Bermuda,,Dominic Frederico,http://www.forbes.com/companies/assured-guaranty/,0.0723585034945868,0.47847757136384206,"Bond insurance, also known as ""financial guaranty insurance"", is a type of insurance whereby an insurance company guarantees scheduled payments of interest and principal on a bond or other security in the event of a payment default by the issuer of the bond or security. It is a form of ""credit enhancement"" that generally results in the rating of the insured security being the higher of (i) the claims-paying rating of the insurer or (ii) the rating the bond would have without insurance (also known as the ""underlying"" or ""shadow"" rating).
The insurer is paid a premium by the issuer or owner of the security to be insured. The premium may be paid as a lump sum or in installments. The premium charged for insurance on a bond is a measure of the perceived risk of failure of the issuer. It can also be a function of the interest savings realized by an issuer from employing bond insurance or the increased value of the security realized by an owner who purchased bond insurance.
Bond insurers are ""monoline"" by statute, which means that companies that write bond insurance do not participate in other lines of insurance such as life, health, or property and casualty. The term monoline does not mean that insurers operate only in one securities market, such as municipal bonds, as the term has sometimes been misconstrued. Although bond insurers are not the only monoline insurers, they are sometimes colloquially called ""the monolines"". Bonds insured by these companies are sometimes said to be ""wrapped"" by the insurer.Bond insurers generally insure only securities that have underlying or ""shadow"" ratings in the investment grade category, with unenhanced ratings ranging from ""triple-B"" to ""triple-A""."
1448,NASDAQ OMX Group,10.487,3.4010000000000002,0.428,11.860999999999999,1448,Financials,Investment Services,North America,United States,New York,New York,Robert Greifeld,http://www.forbes.com/companies/nasdaq-omx-group/,0.0360846471629711,0.125845339605998,"Nasdaq, Inc. is an American multinational financial services corporation that owns and operates three stock exchanges in the United States: the namesake Nasdaq stock exchange, the Philadelphia Stock Exchange, and the Boston Stock Exchange, and seven European stock exchanges: Nasdaq Copenhagen, Nasdaq Helsinki, Nasdaq Iceland, Nasdaq Riga, Nasdaq Stockholm, Nasdaq Tallinn, and Nasdaq Vilnius. It is headquartered in New York City, and its president and chief executive officer is Adena Friedman.
Historically, the European operations have been known by the company name OMX AB (Aktiebolaget Optionsmäklarna/Helsinki Stock Exchange), which was created in 2003 upon a merger between OM AB and HEX plc. The operations have been part of Nasdaq, Inc. (formerly known as Nasdaq OMX Group) since February 2008. They are now known as Nasdaq Nordic, which provides financial services and operates marketplaces for securities in the Nordic and Baltic regions of Europe.

"
1449,Axis Capital Holdings,5.103,4.213,0.6416,17.886,1450,Financials,Diversified Insurance,North America,Bermuda,Bermuda,,Albert Benchimol,http://www.forbes.com/companies/axis-capital-holdings/,0.0358716314435872,0.152290529314028,"AXIS Capital Holdings Limited  is the holding company for AXIS group of companies. It offers various risk transfer products and services through subsidiaries and branch networks in Bermuda, the United States, Canada, Europe and Singapore. The company offers insurance services including Property, Professional Lines, Terrorism, Marine, Energy, Environmental and other insurance. The reinsurance services include property, professional lines, credit and bond, and others.

"
1450,East West Bancorp,5.5120000000000005,1.249,0.3922,33.109,1450,Financials,Regional Banks,North America,United States,California,California,Dominic Ng,http://www.forbes.com/companies/east-west-bancorp/,0.0118457217070887,0.314011208967174,"East West Bancorp is the parent company of East West Bank. It is a publicly owned company with $42.1 billion in assets as of April 18, 2019. The company’s wholly owned subsidiary, East West Bank, is the largest independent bank headquartered in southern California. It is focused exclusively on the United States and Greater China markets and operates over 130 locations worldwide, including in California, Georgia, Massachusetts, Nevada, New York, Texas and Washington. In Greater China, there are full service branches in Hong Kong, Shanghai, Shantou and Shenzhen, and representative offices in Beijing, Chongqing, Guangzhou, Taipei and Xiamen. It provides both retail and commercial banking.On May 28, 1999, East West Bancorp completed a $13.5 million acquisition of First Central Bank, N. A. in an all-cash transaction."
1451,Old Republic International,4.782,5.766,0.42200000000000004,17.439,1452,Financials,Property & Casualty Insurance,North America,United States,Illinois,Illinois,Aldo Zucaro,http://www.forbes.com/companies/old-republic-international/,0.0241986352428465,0.0731876517516476,"Old Republic International Corporation (NYSE: ORI) is an American property insurance and title and deed company. The company is headquartered in Chicago, Illinois.

"
1452,Bank Audi,2.336,2.9589999999999996,0.3955,41.008,1453,Financials,Regional Banks,Asia,Lebanon,Lebanon,,Samir Hanna,http://www.forbes.com/companies/bank-audi/,0.00964445961763558,0.133660020277121,"Bank Audi is a Lebanon-based universal bank and financial services company headquartered in Beirut, offering financial products and services in personal banking, business banking, private banking and Treasury and Capital Markets segments.
Bank Audi has a network of 203 branches and more than 500 ATMs, and worldwide correspondents in 29 cities around the world. It operates principally in Lebanon, the MENA region, Jordan and Turkey. As at End-September 2020, Bank Audi's private customers’ deposits reached USD 26.5 billion, with shareholders’ equity reaching US$3.0 billion, and consolidated assets totalling US$35.2 billion.Bank Audi was Global Finance’s best bank in Lebanon in 2017. It currently ranks 1,415 on Forbes Global 2000 List."
1453,Sears Holdings,1.935,25.146,-1.129,11.607000000000001,1453,Consumer Discretionary,Discount Stores,North America,United States,Illinois,Illinois,Edward Lampert,http://www.forbes.com/companies/sears-holdings/,-0.0972688894632549,-0.0448977968663008,"Sears Holdings Corporation (now referred to as ""Old Sears"") was an American holding company headquartered in Hoffman Estates, Illinois. It was the parent company of the chain stores Kmart and Sears and was founded after the  former purchased the latter in 2005. It was the 20th-largest retailing company in the United States in 2015. It filed for Chapter 11 bankruptcy on October 15, 2018, and sold its assets to ESL Investments in 2019. The new owner moved Sears assets to its newly formed subsidiary Transform Holdco LLC and after that, Sears Holdings Corporation was closed."
1454,Turk Telekom,8.16,5.234,0.4529,9.887,1455,Telecommunication Services,Telecommunications services,Europe,Turkey,Turkey,,Rami Aslan,http://www.forbes.com/companies/turk-telekom/,0.0458076261757864,0.0865303782957585,"Türk Telekom is the formerly state-owned Turkish telecommunications company. Türk Telekom was separated from Turkish Post (PTT) in 1995.
Türk Telekom Group provides integrated telecommunication services from PSTN, GSM to wide-band Internet. The Türk Telekom Group companies had 16.8 million PSTN customers, 6 million ADSL customers and 12.1 million GSM customers as of September 30, 2009. With its network substructure covering the whole country, the group's companies offer a wide range of services to personal and corporate customers. Türk Telekom, which owns 99.9% of the shares of the companies TTNET, Argela, Innova, Sebit A.Ş. and AssisTT, is also the owner of 81% of the shares of Avea, which is one of the three GSM operators in Turkey. Türk Telekom also supports Albania's Albtelecom. 55% of the shares of Turk Telekom belongs to Levent Yapılandırma Yönetimi A.Ş. and 30% of the shares belongs to Turkey's Undersecretariat of Treasury. The remaining 15% of shares have been offered to the public.
In July 2018, in the course of the Turkish currency and debt crisis, Turkish and international banks took control of Türk Telekom due to billions of dollars in unpaid debt. Creditors set up a special purpose vehicle to acquire the company as they try to resolve Turkey's biggest-ever debt default.The company holds the naming rights to Türk Telekom Stadium, home to the Galatasaray S.K.

"
