,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1529,Foncière des Régions,6.539,1.268,0.4178,21.255,1530,Financials,Real Estate,Europe,France,France,,Christophe Kullmann,http://www.forbes.com/companies/fonciere-des-regions/,0.0196565513996707,0.32949526813880103,"Covivio, formerly Foncière des Régions, is a European investment and development company with business activities encompassing office real estate (46%), hotels (26%) and residential accommodation (26%). Europe's fourth-largest real estate investment trust (REIT), its portfolio is worth an estimated €23 billion. Two thirds of the portfolio is divided between Paris, Berlin and Milan, with an occupancy rate of 98.1%.Covivio's strategy is to develop partnerships with cities and corporations, such as Suez, Thales, Dassault Systèmes, Orange S.A., EDF, Accor Hotels, Telecom Italia, IHG and B&B Hotels. The group invests and develops both up and down the real estate value chain and can draw on a European development pipeline of €6 billion (€1.6 billion of committed pipeline at end 2018) to support its growth plans. Sixteen percent of this pipeline consists of mixed projects that involve several real estate products.

"
1530,Severstal,9.685,10.117,-1.6017,7.807,1530,Materials,Iron & Steel,Asia,Russia,Russia,,Alexey Mordashov,http://www.forbes.com/companies/severstal/,-0.20516203407198702,-0.158317683107641,"Severstal (Russian: Северсталь, lit. 'Northern Steel') is a Russian company mainly operating in the steel and mining industry, headquartered in Cherepovets. Severstal is listed on the Moscow Exchange and LSE and is the largest steel company in Russia. The company is majority-owned and controlled by billionaire Alexey Mordashov.
Severstal owns major industrial facilities in Russia, Ukraine, Kazakhstan, France, and Italy, as well as in several African countries. The company also has mining assets, thus securing its supply of raw materials.
Severstal also owns Severstal Cherepovets, a professional ice hockey club which plays in the Kontinental Hockey League and Severstal Air Company, an airline operating mainly from Vnukovo International Airport and Cherepovets Airport.
Severstal has been ranked as among the 16th best of 92 oil, gas, and mining companies on indigenous rights and resource extraction in the Arctic."
1531,E-mart,5.92,12.495999999999999,0.2755,12.58,1532,Consumer Discretionary,Discount Stores,Asia,South Korea,South Korea,,Hae-Sung Kim,http://www.forbes.com/companies/e-mart/,0.0218998410174881,0.0220470550576184,"e-mart (Korean: 이마트) is the largest retailer in South Korea. There were 160 stores across the country as of December 2016. It was founded on 12 November 1993 by Shinsegae as the first discount retailer in South Korea.E-Mart is the oldest and largest discount store chain in Korea with total sales volume exceeding US$9.4 billion in 2009. With new store openings and acquisition of Wal-Mart Korea in 2006, E-Mart is enjoying its retail leadership in the discount store market. E-mart offers everything from food to clothes to diapers, and provides a very large variety of merchandise. E-mart has a website, where products can be bought or viewed online.E-Mart is the first Korean retailer to open a retail store in China with the aim to become one of top leading global retailers. In January 2011, there were 27 stores in China. By February 2014, China's store count shrunk to 13 stores."
1532,Chimera Investment,3.258,0.6970000000000001,0.5892,19.155,1533,Financials,Real Estate,North America,United States,New York,New York,Matthew Lambiase,http://www.forbes.com/companies/chimera-investment/,0.0307595927956147,0.8453371592539449,"Vivek Ramaswamy (born August 9, 1985) is an American entrepreneur in the biotechnology sector. He is the founder and executive chairman of the biopharmaceutical company Roivant Sciences. Prior to founding Roivant in 2014, Ramaswamy co-founded a technology company and was a partner at an investment firm. He is a graduate of Harvard College and Yale Law School and has written about the undue influence of corporate power on American democracy.
As of April 2017, he is worth an estimated $600 million."
1533,CorpBanca,3.85,3.0460000000000003,0.3964,33.55,1534,Financials,Regional Banks,South America,Chile,Chile,,Fernando Tare,http://www.forbes.com/companies/corpbanca/,0.0118152011922504,0.130137885751806,"Álvaro Saieh Bendeck (born 14 September 1949) is a Chilean academic, economist, and businessman. He is the chairman of CorpGroup, one of Chile's largest conglomerates.As of 2018, Forbes listed him as the 729th wealthiest person in the world, and 4th in Chile.He is currently a trustee at the University of Chicago, his alma mater."
1534,Yamaguchi Financial,2.9739999999999998,1.374,0.2913,80.2,1535,Financials,Regional Banks,Asia,Japan,Japan,,Koichi Fukuda,http://www.forbes.com/companies/yamaguchi-financial/,0.00363216957605985,0.212008733624454,"Fast Retailing Co., Ltd. (株式会社ファーストリテイリング, Kabushiki Kaisha Fāsuto Riteiringu) is a public Japanese retail holding company.
In addition to its primary subsidiary Uniqlo, it owns several other brands, including J Brand, Comptoir des Cotonniers, GU, Princesse Tam-Tam, and Theory."
1535,World Fuel Services,4.148,43.336999999999996,0.2217,4.88,1536,Consumer Discretionary,Specialty Stores,North America,United States,Florida,Florida,Michael Kasbar,http://www.forbes.com/companies/world-fuel-services/,0.0454303278688525,0.00511572097745575,"World Fuel Services Corporation (WFS, World Fuel) is an energy, commodities, and services company based in Miami, Florida. The company ranked No. 91 in the 2018 Fortune 500 list of the largest United States corporations. WFS focuses on the marketing, trading, and financing of aviation, marine, building, and ground transportation energy commodities and related services. As of 2013, WFS also operates in natural gas and power.
The global leader in marine refueling, in 2018 WFS sold a record total of 21 billion gallons of fuel for $39.8 billion in revenue."
1536,Public Power,1.4080000000000001,7.778,0.1211,21.783,1537,Utilities,Electric Utilities,Europe,Greece,Greece,,Emmanuel Panagiotakis,http://www.forbes.com/companies/public-power/,0.0055593811688013604,0.015569555155566999,"A public company, publicly traded company, publicly held company, publicly listed company, or public limited company is a company whose ownership is organized via shares of stock which are intended to be freely traded on a stock exchange or in over-the-counter markets. A public company can be listed on a stock exchange (listed company), which facilitates the trade of shares, or not (unlisted public company). In some jurisdictions, public companies over a certain size must be listed on an exchange.
Public companies are formed within the legal systems of particular states, and therefore have associations and formal designations which are distinct and separate in the polity in which they reside. In the United States, for example, a public company is usually a type of corporation (though a corporation need not be a public company), in the United Kingdom it is usually a public limited company (plc), in France a ""société anonyme"" (SA), and in Germany an Aktiengesellschaft (AG). While the general idea of a public company may be similar, differences are meaningful, and are at the core of international law disputes with regard to industry and trade."
1537,Acciona,4.542,8.621,0.2454,19.534000000000002,1538,Industrials,Construction Services,Europe,Spain,Spain,,Jose Entrecanales,http://www.forbes.com/companies/acciona/,0.0125627111702672,0.0284653752464911,"Acciona, S.A. (Spanish pronunciation: [akˈθjona]) is a Spanish multinational conglomerate dedicated to the development and management of infrastructure (construction, water, industrial and services) and renewable energy. The company, via subsidiary Acciona Energy, produces 21 terawatt-hours of renewable electricity a year.The company was founded in 1997 through the merger of Entrecanales y Tavora and Cubiertas y MZOV. The company's headquarters is in Alcobendas, Community of Madrid, Spain.  The company's U.S. operations are headquartered in Chicago, Illinois.
The Company employs 30,000 professionals, and it is to be found in 30 countries on five continents. The company is IBEX 35-listed and an industry benchmark.

"
1538,Avis Budget Group,6.013,8.485,0.245,17.023,1539,Financials,Rental & Leasing,North America,United States,New Jersey,New Jersey,Ronald Nelson,http://www.forbes.com/companies/avis-budget-group/,0.014392292780356001,0.0288744843842074,"Avis Budget Group, Inc. is the American parent company of Avis Car Rental, Budget Car Rental, Budget Truck Rental, and Zipcar, consisting of its global brands.  Its local brands include: Payless Car Rental, Apex Car Rentals, Maggiore Group, and France Cars. Its network brands include: AmicoBlue, MoriniRent, TurisCar, TurisPrime, and ACL Hire. The company is a Delaware Corporation headquartered in Parsippany, New Jersey, United States.

"
1539,Cheniere Energy,18.759,0.268,-0.5479,12.574000000000002,1540,,,North America,United States,Texas,Texas,Charif Souki,http://www.forbes.com/companies/cheniere-energy/,-0.0435740416732941,-2.0444029850746297,"Cheniere Energy, Inc. is a liquefied natural gas (LNG) company headquartered in Houston, Texas. In February 2016 it became the first US company to export liquefied natural gas. As of 2018 it is a Fortune 500 company.

"
1540,Ternium,3.622,8.726,0.4524,10.331,1541,Materials,Iron & Steel,Europe,Luxembourg,Luxembourg,,Daniel Novegil,http://www.forbes.com/companies/ternium/,0.0437905333462395,0.0518450607380243,"Ternium S.A. is a manufacturer of flat and long steel products with production centers in Argentina, Brazil, Mexico, Guatemala, Colombia, and the United States. It is the leading steel company in Latin America with highly integrated processes to manufacture steel and value-added products. Along with Nippon Steel and Companhia Siderurgica Nacional, Ternium owns Usiminas of Brazil. The company has an annual production capacity of 12.4 million tons.The company takes its name from the Latin words Ter (three) and Eternium (eternal) in reference to the integration of the three steel mills.

"
1541,PGN,9.057,3.398,0.7205,6.215,1542,Utilities,Natural Gas Utilities,Asia,Indonesia,Indonesia,,Bayu Krisnamurthi,http://www.forbes.com/companies/pgn/,0.11592920353982301,0.21203649205414998,NEEDS_MANUAL_SUMMARY
1542,Newell Rubbermaid,10.923,5.763999999999999,0.3758,6.681,1543,Consumer Staples,Household/Personal Care,North America,United States,Georgia,Georgia,Michael Polk,http://www.forbes.com/companies/newell-rubbermaid/,0.0562490645113007,0.0651977793199167,"Newell Brands is an American worldwide manufacturer, marketer and distributor of consumer and commercial products with a portfolio of brands including: Rubbermaid storage and trash containers, home organization and reusable container products, Contigo and Bubba water bottles, Coleman outdoor products, writing instruments (Berol, Expo Markers, PaperMate, Dymo, Mr. Sketch, Parker Pens, Sharpie, Reynolds, Prismacolor, Rotring, X-acto, Waterman), glue (Elmer's, Krazy Glue), children's products (Aprica, Nuk, Tigex, Babysun, Baby Jogger and Graco), First Alert alarm systems, Calphalon cookware and kitchen electrics, Sunbeam, Rival, Crock-Pot, Holmes, FoodSaver, Oster, Osterizer, and Mr. Coffee small kitchen appliances as well as Yankee Candle, Chesapeake Bay Candle, Millefiori Milano, and WoodWick home fragrance products.
The company's global headquarters was in Atlanta until tax incentives lured it to New Jersey in 2016. Three years later, in 2019, the company announced plans to relocate its headquarters back to Atlanta."
